"ID","DATA","LONGITUDE","LATITUDE","centroid"
462855,49768,-83611018,31342281,4271
458275,50367,-83758219,31142761,4590
458363,51157,-83758322,31178996,5005
458443,47434,-83736870,31015953,3036
458491,49144,-83694995,31124753,3943
471673,48365,-83274111,30979765,3532
471713,49792,-83273931,31052232,4283
471745,49784,-83357994,31124829,4279
471809,49782,-83357881,31197302,4278
471857,48363,-83273751,31124703,3531
471929,49796,-83190003,30979581,4285
471062,47961,-83064311,30870487,3323
471150,47965,-82897258,30724853,3325
471174,47963,-82896299,30869774,3324
471206,48824,-83358220,30979891,3775
471246,51690,-83295273,30925454,5282
460865,47860,-83568685,31161104,3270
460937,47633,-83442329,30979959,3151
460985,48820,-83442283,31052427,3773
460346,47862,-83568575,31016163,3271
461585,48822,-83358107,31052358,3774
461673,48361,-83442236,31124898,3530
457634,47858,-83800229,31106428,3269
457690,50369,-83758116,31106524,4591
457698,50365,-83800349,31142665,4589
457794,49140,-83800468,31178900,3941
459605,51155,-83758425,31215232,5004
459653,49748,-83864643,31414270,4261
459741,47630,-83737628,31305843,3149
459829,48349,-83738009,31450797,3524
469727,49811,-83190742,30762189,4293
469847,49807,-83190496,30834650,4291
469887,49805,-83190250,30907114,4290
469983,47386,-82982165,30507830,3004
467815,49803,-83305880,30880180,4289
467839,52528,-83305842,30898297,5726
467871,52156,-83285047,30807682,5530
467895,52154,-83285004,30825798,5529
468023,52975,-83284961,30843914,5962
468418,52973,-83284919,30862029,5961
468562,50573,-83253538,30816681,4696
468610,50571,-83263966,30843876,4695
468626,52977,-83263919,30861991,5963
468650,52981,-83242970,30843834,5965
468674,52979,-83242919,30861949,5964
474819,47579,-83062222,31305306,3122
475003,48219,-82893403,31304590,3457
489235,47819,-82262891,31118678,3249
489307,49113,-82261903,31191146,3926
489323,49116,-82178660,31117801,3928
489435,49115,-82177605,31190268,3927
489475,48244,-82051689,31152597,3470
486155,47585,-82429649,31265199,3125
486195,51147,-82367064,31210282,5000
486692,48795,-82377271,31237556,3760
486724,52267,-82356186,31237362,5590
486748,52263,-82377047,31255674,5588
486764,52265,-82355957,31255480,5589
486868,51149,-82324906,31209886,5001
537191,50165,-82842047,32572839,4480
537199,50161,-82927189,32645747,4478
537239,47731,-82883548,32754259,3205
537311,47727,-83054385,32899956,3203
553727,48545,-82201566,32459065,3628
554353,47703,-82073959,32421434,3189
554377,48946,-82072804,32493916,3839
554385,48564,-82037688,32022284,3638
537828,47729,-82882546,32899227,3204
537876,47948,-82881539,33044190,3316
537940,48936,-83354868,33081884,3834
537988,51998,-83333254,33136221,5446
537996,51996,-83333186,33172462,5445
509359,47763,-83060112,31740184,3221
509463,47520,-83059404,31885151,3089
509511,47765,-82890481,31739464,3222
509559,48061,-82889500,31884431,3373
525128,51264,-83677427,32918759,5059
525136,51262,-83677500,32955001,5058
525216,51669,-83591080,32520178,5271
525240,52150,-83623199,32547334,5527
525272,50561,-83591117,32556422,4690
525296,52964,-83623249,32583579,5956
525320,52962,-83623274,32601699,5955
525336,50559,-83601845,32583598,4689
536579,50685,-82906385,32555043,4756
536611,50681,-82948956,32591482,4754
536619,50683,-82906144,32591286,4755
535888,50159,-83013260,32573625,4477
535968,47384,-83055109,32754988,3003
535976,50157,-83012865,32646111,4476
536008,52012,-82949402,32518996,5453
536064,48526,-82949179,32555240,3618
536112,52014,-82906625,32518799,5454
535239,48516,-83268959,33009274,3613
535343,48520,-83226228,32900450,3615
535391,50147,-83182932,33009086,4471
534015,48303,-83227116,32610507,3501
558713,47473,-82709422,33043223,3063
558809,48532,-82541994,32607129,3621
558905,47959,-82540438,32752096,3322
558953,48541,-82414033,32569847,3626
559546,50176,-82328435,32569072,4486
513095,49453,-82845759,32065438,4107
513175,47921,-82887529,32174372,3301
513239,47917,-83057267,32320069,3299
513303,47695,-83099516,32428956,3185
513343,48940,-83099192,32501444,3836
513375,48944,-83014048,32428652,3838
513752,48942,-83013654,32501139,3837
513880,47919,-82886539,32319344,3300
513920,48528,-82928580,32428289,3619
513944,50167,-82949625,32482753,4481
561128,47573,-82365203,33040581,3119
561192,47950,-82708132,33188180,3317
561352,47565,-82706837,33333133,3115
548409,48534,-82543545,32462160,3622
548585,47923,-82374375,32315764,3302
508867,49035,-82849430,31558056,3886
508915,49031,-82933622,31630955,3884
508979,49033,-82848908,31630536,3885
515023,49685,-83805342,32628568,4229
515055,51647,-83762512,32628665,5260
515063,49675,-83869672,32646511,4224
515095,49431,-83869972,32718998,4096
515111,51643,-83805466,32664812,5258
515159,51645,-83762619,32664909,5259
515191,47452,-83784225,32719223,3046
526396,51663,-83591228,32665152,5268
526444,49693,-83526955,32647056,4233
526476,49259,-83526978,32719543,4003
526572,48302,-83398402,32610764,3500
516260,51655,-83719593,32592505,5264
516308,52520,-83708951,32619707,5722
516332,50899,-83676637,32520086,4869
516372,51659,-83687386,32547254,5266
516404,54146,-83687424,32565376,6578
516428,54150,-83665991,32547284,6580
516452,54148,-83666024,32565407,6579
516468,51667,-83633858,32520139,5270
516492,48298,-83644595,32547311,3498
546540,48065,-82548169,32027254,3375
546604,48539,-82546633,32172223,3625
546700,48558,-82378003,32025830,3635
545370,48535,-82715813,32318384,3623
545474,47697,-82714543,32463355,3186
544816,47699,-82717079,32173414,3187
544824,48063,-82718340,32028444,3374
503138,50901,-83676565,32483842,4870
503194,49697,-83633805,32483896,4235
503242,48315,-83569349,32030875,3507
542184,47524,-82722101,31593549,3091
542224,49633,-82680798,31484568,4203
542264,48072,-82595499,31556456,3379
542280,49462,-82594774,31628935,4112
542304,48069,-82720851,31738511,3377
542344,47522,-82762421,31847507,3090
542368,48727,-82761827,31919990,3725
542424,48731,-82677505,31846972,3727
542448,48067,-82592590,31846378,3376
511235,49709,-83270641,32356901,4241
511395,49712,-83185494,32284227,4243
511419,49710,-83185240,32356714,4242
511483,48305,-83227558,32465533,3502
525760,52966,-83601865,32601719,5957
525784,52526,-83623299,32619821,5725
525848,51665,-83591191,32628908,5269
525872,52969,-83580441,32583613,5959
525880,52968,-83580457,32601734,5958
525888,49699,-83526911,32502082,4236
525928,49695,-83526933,32574568,4234
525944,52524,-83623324,32637944,5724
498191,48325,-83399382,31740926,3512
498327,47621,-83399220,31885894,3144
510680,49716,-83185748,32211740,4245
510776,49707,-83356158,32284542,4240
510848,48309,-83270826,32284414,3504
506880,49730,-83187514,31704340,4252
506952,50563,-83293465,31722687,4691
506984,49726,-83272115,31777010,4250
507032,50565,-83251065,31722609,4692
507080,48323,-83229312,31885639,3511
507128,49728,-83187263,31776824,4251
510044,48321,-83228875,32030611,3510
510116,48311,-83271196,32139439,3505
510132,49714,-83271011,32211926,4244
510212,49718,-83186002,32139253,4246
505175,48307,-83441490,32284611,3503
505255,49703,-83441442,32357098,4238
505279,49705,-83356041,32357029,4239
498763,48313,-83781936,31994353,3506
498835,49720,-83782164,32066839,4247
503756,47844,-83569461,32175850,3262
503836,48319,-83399058,32030866,3509
503908,47617,-83398895,32175840,3142
503924,47842,-83612184,32284571,3261
503956,49128,-83612275,32357058,3935
503996,49132,-83526846,32284620,3937
499466,49724,-83696880,31994517,4249
499514,49722,-83697038,32067003,4248
499554,47428,-83739929,32175637,3033
493688,50905,-83760505,31940040,4872
493776,47846,-83738773,31740724,3263
511988,48057,-83058694,32030122,3371
512084,47458,-83057982,32175095,3053
497482,47623,-83399543,31595959,3145
497546,47848,-83569126,31740935,3264
497666,48317,-83569238,31885903,3508
496269,51675,-83505459,31505414,5274
496405,47850,-83569016,31595969,3265
494218,48812,-83696562,31849546,3769
495037,48810,-83696721,31922030,3768
495109,49762,-83611196,31487237,4268
492467,48629,-83696090,31632095,3675
504446,49130,-83526868,32357106,3936
504494,48300,-83612366,32429546,3499
504606,51671,-83591043,32483934,5272
504614,49701,-83526890,32429594,4237
501856,47841,-83740318,32320611,3260
501984,48806,-83697836,32429439,3766
501246,48802,-83783535,32501762,3764
502678,48804,-83719327,32483774,3765
500639,49683,-83868774,32429051,4228
500751,47613,-83783305,32429275,3140
506270,48327,-83293548,31686447,3513
506358,50567,-83251164,31686368,4693
506478,48329,-83230180,31595705,3514
512527,48059,-82931341,31993372,3372
512591,49451,-82930883,32065858,4106
512655,49455,-82846286,31992952,4108
539670,52006,-83204151,33099743,5450
539678,52668,-83193483,33072538,5799
539710,52010,-83161232,33063394,5452
539742,52008,-83161094,33099634,5451
539766,50141,-83182415,33154047,4468
539782,50139,-83182155,33226527,4467
539798,48932,-83354512,33299322,3832
539838,48930,-83354393,33371799,3831
538993,50679,-83247105,33136077,4753
539033,50134,-83354631,33226845,4464
539057,50675,-83290094,33172397,4751
539089,50138,-83268393,33226715,4466
539097,50677,-83247002,33172318,4752
539121,50145,-83215064,33054467,4470
539161,52670,-83193546,33054417,5800
539217,52666,-83215006,33072588,5798
534621,48524,-83098867,32573929,3617
534645,48522,-83226673,32755480,3616
534677,50155,-83098541,32646415,4475
534725,50153,-83355222,32864435,4474
534837,48938,-83354986,33009403,3835
527061,47691,-83398237,32755737,3181
527109,51282,-83591339,32773882,5068
527173,51280,-83591376,32810124,5067
527213,52115,-83623600,32837280,5509
540302,48505,-83224885,33335332,3607
540334,48503,-83224434,33480280,3606
540406,47471,-83053659,33044920,3062
540454,47945,-83052931,33189881,3314
540542,47947,-82880529,33189149,3315
528904,51274,-83505544,32882643,5064
528912,49249,-83613006,32936949,3998
528976,48510,-83613098,33009433,3610
529000,49251,-83527043,32936997,3999
529064,50130,-83527065,33009481,4462
523845,52111,-83645094,32855379,5507
521327,51266,-83731020,32873371,5060
521351,53729,-83731067,32891491,6359
521359,52390,-83709460,32837166,5656
521383,52388,-83709503,32855287,5655
521423,53733,-83709546,32873409,6361
521479,53731,-83709588,32891529,6360
521519,53189,-83687881,32782836,6077
521535,53191,-83666429,32782867,6078
524450,50412,-83634403,32882571,4613
524514,49245,-83731114,32909612,3996
524554,52381,-83731161,32927734,5651
524602,51260,-83720487,32954933,5057
524618,52385,-83709631,32909650,5653
524682,52383,-83709673,32927772,5652
519401,49426,-83870574,32863967,4093
519433,48668,-83805838,32773542,3695
519481,50749,-83805963,32809784,4790
519513,50753,-83762939,32773639,4792
519529,50751,-83763046,32809881,4791
519553,47905,-83806087,32846027,3293
519585,50406,-83806212,32882268,4610
519617,50410,-83763153,32846124,4612
516896,52146,-83644624,32565433,5525
516928,52148,-83623224,32565456,5526
516936,51657,-83687462,32583498,5265
516960,54140,-83687500,32601619,6575
517000,54144,-83666058,32583529,6577
517040,54142,-83666091,32601650,6576
517048,51653,-83687538,32619741,5263
517104,54136,-83666159,32637894,6573
517112,54138,-83666125,32619771,6574
517136,50557,-83644653,32583556,4688
520701,53178,-83730879,32819008,6071
520789,53182,-83709376,32800924,6073
520805,53180,-83709418,32819045,6072
520901,49247,-83730926,32837128,3997
520909,52387,-83730973,32855249,5654
521990,53188,-83666463,32800988,6076
521998,50757,-83687919,32800958,4794
522046,53184,-83687957,32819079,6074
522078,53186,-83666496,32819110,6075
522150,49255,-83634239,32773843,4001
522550,53746,-83650393,32814601,6368
522558,51278,-83645006,32801015,5066
522622,55899,-83650408,32823662,7529
522662,53750,-83623550,32801038,6370
522678,55903,-83639663,32814614,7531
522702,55901,-83639677,32823674,7530
522734,53748,-83623575,32819160,6369
522750,51270,-83687995,32837200,5062
518803,50764,-83676995,32701304,4798
518811,51661,-83634076,32665114,5267
518883,50762,-83677068,32737548,4797
518915,50759,-83687842,32764716,4795
518955,53193,-83666395,32764746,6079
518987,47909,-83612730,32719495,3295
518995,49429,-83870273,32791484,4095
517515,52960,-83644683,32601676,5954
517571,49691,-83644712,32619798,4232
517579,52522,-83644742,32637921,5723
517667,52516,-83730411,32637792,5720
517691,52518,-83708993,32637829,5721
517715,51649,-83719771,32664992,5261
517755,51651,-83687614,32655984,5262
518134,48672,-83719861,32701236,3697
518206,54128,-83687652,32674106,6569
518286,48670,-83720039,32773722,3696
518302,50760,-83719950,32737480,4796
518366,54134,-83687576,32637863,6572
518390,54132,-83666193,32656015,6571
518406,54130,-83666226,32674136,6570
527755,52113,-83623625,32855402,5508
527811,50416,-83602134,32837299,4615
527835,52854,-83602155,32855421,5900
527867,50414,-83591451,32882610,4614
527899,52858,-83580670,32837315,5902
515693,50897,-83719415,32520018,4868
515725,49689,-83719504,32556262,4231
515869,49687,-83730364,32619670,4230
523148,53741,-83688033,32855321,6365
523196,53744,-83666530,32837230,6367
523212,53743,-83666564,32855352,6366
523220,51268,-83688071,32873443,5061
523236,53735,-83688110,32891563,6362
523292,53739,-83666598,32873473,6364
523324,53737,-83666632,32891593,6363
523348,47907,-83645065,32837257,3294
528329,52856,-83580686,32855436,5901
528401,49257,-83526999,32792029,4002
528433,49253,-83548479,32846392,4000
528465,51272,-83548498,32882634,5063
528505,51276,-83505541,32846402,5065
531585,49242,-83700103,33444196,3994
531681,49240,-83700267,33516668,3993
530878,51975,-83851594,33498225,5434
530894,51973,-83851739,33534460,5433
530942,47899,-83786552,33444029,3290
530998,49238,-83786787,33516501,3992
531078,48666,-83699776,33299244,3694
531110,48664,-83699939,33371721,3693
540958,47411,-83052199,33334836,3023
541022,47793,-83051466,33479783,3236
541150,47797,-82879516,33334103,3238
538398,50143,-83290351,33063677,4469
538526,52004,-83247311,33063597,5449
538574,52000,-83290265,33099917,5447
538590,48514,-83290180,33136156,3612
538646,52002,-83247208,33099838,5448
542871,48729,-82676843,31919454,3726
543015,49456,-82591861,31918860,4109
543047,49466,-82510858,31555805,4114
543500,49464,-82510065,31628285,4113
543596,47462,-82383401,31590949,3055
543636,47929,-82424494,31700054,3305
543652,49265,-82339719,31699287,4006
543676,48070,-82551227,31737326,3378
552431,47927,-82205756,32169138,3304
547794,48681,-82333163,32206657,3702
547898,48537,-82545091,32317191,3624
544086,49460,-82507677,31845726,4111
544134,49458,-82506878,31918207,4110
544174,49261,-82423630,31772534,4004
544262,49263,-82338787,31771767,4005
544318,47707,-82379808,31880867,3191
553026,47705,-82078559,32131510,3190
553050,48952,-82077412,32203991,3842
553162,47925,-82203664,32314101,3303
549768,47933,-82214058,31589300,3307
549880,47931,-82211993,31734256,3306
549912,48562,-82209920,31879213,3637
550000,47709,-82040040,31877327,3192
547124,47460,-82419289,32134944,3054
547164,48679,-82439957,32189494,3701
547228,50766,-82439529,32225737,4799
547292,50770,-82397338,32189123,4801
547332,50768,-82396893,32225366,4800
547364,48683,-82334104,32134174,3703
554893,48956,-81993382,32130505,3844
554973,48954,-81992165,32202986,3843
555053,48565,-81867542,32020160,3639
555077,48556,-81908205,32129443,3634
568071,48626,-82318861,33293860,3673
568135,48200,-82190968,33183855,3447
568215,49619,-82061152,33218692,4196
568255,47571,-82059976,33291162,3118
568303,47801,-82252367,33420063,3240
568311,47803,-82232564,33293020,3241
568718,49101,-82231528,33365491,3920
568766,50363,-82209158,33419627,4588
568846,50359,-82251856,33456297,4586
568870,49095,-82251346,33492532,3917
568926,51125,-82250834,33528765,4988
568974,50361,-82208630,33455861,4587
563765,48198,-82363350,33185534,3446
563845,48179,-82534162,33331926,3436
560635,47805,-82367049,32895624,3242
559951,50173,-82413152,32642330,4484
559991,47415,-82368889,32750662,3025
560007,50175,-82327484,32641555,4485
560047,47957,-82538877,32897061,3321
558333,47955,-82710709,32898262,3320
574568,47575,-82021007,33036993,3120
574712,48204,-82062325,33146218,3449
563033,47952,-82535738,33186975,3318
562543,49602,-82575494,33513440,4187
562567,47954,-82537310,33042020,3319
566135,48543,-82199460,32604029,3627
566215,47809,-82197347,32748991,3244
566375,47807,-82195228,32893951,3243
557420,47475,-82711992,32753296,3064
557460,48530,-82713269,32608327,3620
564278,48177,-82576250,33440971,3435
564382,49606,-82489808,33440308,4189
564952,49604,-82488980,33512776,4188
565016,47413,-82405159,33294641,3024
565032,48622,-82404264,33367113,3671
573331,52926,-82068000,33463403,5937
573355,52479,-82067707,33481519,5701
573363,53644,-82110661,33500120,6315
573387,53640,-82110377,33518237,6313
573451,52475,-82089038,33499879,5699
573483,51603,-82088749,33517996,5237
573515,53638,-82110093,33536352,6312
576323,50881,-81993732,33380994,4859
576403,49617,-82004074,33408299,4195
576475,50885,-81951176,33344235,4861
576507,50883,-81950542,33380470,4860
576539,52491,-81982472,33408041,5707
576555,51619,-81949909,33416703,5245
570018,51141,-82166494,33382943,4997
570058,51143,-82123303,33382478,4998
570162,48785,-82080692,33345763,3755
570218,53300,-82090769,33391178,6134
570226,50875,-82091057,33373061,4856
570266,51139,-82122740,33418712,4996
570282,48192,-82090480,33409296,3443
573910,54054,-82088460,33536112,6530
573950,47569,-82088170,33554228,3117
573990,52477,-82067413,33499635,5700
574078,54058,-82067120,33517752,6532
574134,54056,-82066826,33535867,6531
574142,52085,-82066533,33553984,5494
575697,48787,-81994348,33344759,3756
575729,50877,-82047871,33372570,4857
575761,53310,-82026278,33372319,6139
575785,53308,-82025976,33390437,6138
575793,53306,-82047574,33390688,6137
575817,50538,-82047277,33408805,4678
575905,52940,-82025675,33408554,5944
570653,52140,-82090192,33427412,5522
570701,53304,-82069464,33372817,6136
570725,53302,-82069171,33390935,6135
570749,52144,-82068879,33409052,5524
570821,49099,-82165948,33419177,3919
570861,51136,-82165402,33455411,4994
570901,52356,-82154186,33482471,5638
571374,51137,-82122176,33454946,4995
576932,52936,-82046980,33426921,5942
576956,50536,-82046682,33445038,4677
576972,52938,-82025374,33426670,5943
576996,52934,-82025072,33444787,5941
577004,52930,-82046385,33463155,5939
577036,51607,-82046087,33481271,5239
577052,52932,-82024770,33462905,5940
577068,54068,-82024468,33481020,6538
577092,52487,-82003768,33426415,5705
577148,51615,-82003462,33444532,5243
577188,54070,-82003155,33462649,6539
578159,52481,-82002542,33498881,5702
578207,52489,-81982162,33426157,5706
578239,54074,-81981851,33444274,6541
578263,51617,-81960241,33444011,5244
578271,54072,-81981541,33462391,6540
578311,52485,-81981230,33480506,5704
578359,54076,-81959926,33462128,6542
577580,49615,-82002849,33480764,4194
577628,54064,-82045790,33499388,6536
577660,51605,-82045492,33517505,5238
577700,54066,-82024166,33499137,6537
577748,54063,-82023863,33517254,6535
577772,54060,-82045194,33535620,6533
577796,54061,-82023561,33535369,6534
586280,47532,-81765832,30677815,3095
591863,47725,-81381052,30997887,3202
591879,49279,-81526343,31090926,4015
591895,51292,-81484245,31090242,5074
591919,51288,-81493373,31153817,5071
591951,53756,-81513644,31190389,6373
591991,51291,-81483441,31126471,5073
592087,53768,-81472309,31153471,6379
592119,53764,-81492973,31171931,6377
592499,51286,-81492572,31190047,5070
592547,53766,-81471905,31171585,6378
592571,53762,-81471500,31189701,6376
592587,48607,-81420672,31107300,3662
592627,50232,-81419013,31179759,4517
592635,50234,-81336464,31105845,4519
592643,50233,-81334737,31178302,4518
592651,48609,-81212840,30994864,3664
592659,48608,-81209191,31139769,3663
592691,53754,-81513248,31208505,6372
592699,53752,-81534324,31208844,6371
588682,49488,-81761693,30895170,4127
588746,49492,-81679124,30821495,4129
588786,49490,-81677675,30893948,4128
588922,49500,-81618044,30729982,4133
588938,51464,-81617297,30766206,5165
589350,48092,-81616548,30802433,3390
589366,51468,-81576112,30729329,5167
589406,51466,-81575347,30765553,5166
589430,50486,-81574582,30801779,4651
589438,49501,-81512807,30746434,4134
589470,50482,-81615800,30838657,4649
589510,50484,-81573817,30838004,4650
589526,49498,-81511228,30818881,4132
589534,49494,-81593659,30892669,4130
593221,53758,-81492172,31208162,6374
593293,53760,-81471095,31207816,6375
593309,52058,-81481026,31235162,5479
593317,52054,-81522402,31272078,5477
593357,52056,-81480220,31271392,5478
590614,47941,-81714662,31148160,3311
590646,47943,-81549274,31000679,3313
590702,47942,-81589098,31110038,3312
590750,49277,-81587573,31182499,4013
590806,51290,-81525556,31127156,5072
619869,47465,-80749732,32362748,3057
620013,48575,-81685711,32597616,3644
620021,47398,-81726416,32706959,3013
603858,49269,-81479098,32268199,4009
603898,49267,-81477465,32340672,4008
603946,48579,-81517695,32450059,3646
603986,48587,-81393799,32266783,3650
604010,50202,-81392096,32339255,4499
604026,50205,-81308503,32265308,4501
604090,50204,-81306731,32337779,4500
624208,47518,-81251977,32808019,3088
621795,47759,-81508021,32884901,3219
621851,48577,-81514481,32595008,3645
621907,47761,-81511256,32739956,3220
621939,48581,-81343259,32592166,3647
620501,48620,-81640694,32705713,3670
604509,47715,-81346751,32447221,3195
604557,47466,-80942008,31641945,3058
604573,48086,-81194478,31719459,3387
604605,48084,-81234189,31828956,3385
604629,49484,-81232367,31901424,4124
604645,48082,-81252261,31956166,3384
604661,50480,-81209761,31955387,4648
604677,49486,-81149309,31827372,4126
604685,52433,-81177655,31963854,5678
604717,49485,-81147418,31899838,4125
604733,49482,-81178122,31945737,4123
604749,52437,-81156874,31945336,5680
598855,47464,-81694495,32162756,3056
618596,52047,-80994244,32059974,5471
618612,52048,-80951697,32059108,5472
618652,48595,-80890494,31967197,3654
618684,50222,-80888392,32039662,4511
618780,50224,-80805490,31965377,4513
618788,50223,-80803319,32037840,4512
617862,50207,-81221368,32336244,4502
617894,48585,-81175818,32444149,3649
617926,50210,-81137918,32262183,4504
617982,50209,-81136008,32334651,4503
618030,52050,-80996262,31987509,5474
618046,50219,-80995253,32023742,4509
618102,52051,-80953749,31986643,5475
618118,52052,-80954774,31950410,5476
618134,52049,-80952724,32022875,5473
596926,49047,-81492074,31688416,3892
597014,47530,-81367464,31577572,3094
597046,48085,-81364039,31722507,3386
597062,48088,-81198174,31574528,3388
597094,49045,-81490461,31760887,3891
597102,49472,-81510481,31815586,4117
597134,51441,-81509681,31851821,5153
597150,51445,-81468045,31814896,5155
597182,51443,-81467228,31851132,5154
601369,47937,-81564400,32269556,3309
601409,49266,-81562836,32342031,4007
601417,48960,-81645210,32488285,3846
601433,48076,-81527275,32015212,3381
601497,49275,-81482358,32123250,4012
615971,56265,-81084298,32075359,7728
616051,54528,-81068462,32070517,6783
616195,50700,-81049654,31979513,4764
616211,53122,-81049160,31997630,6041
616227,53125,-81028399,31979091,6043
602621,49475,-81313800,32047893,4119
602757,48967,-81333776,32102623,3850
602813,51041,-81291206,32101872,4945
602829,47717,-81397197,32121836,3196
603271,51037,-81332903,32138858,4943
603359,51039,-81290315,32138107,4944
603439,48966,-81310271,32192835,3849
598190,48743,-81319072,31830481,3733
598230,48739,-81402271,31904419,3731
598334,48741,-81317318,31902950,3732
598422,49477,-81315561,31975421,4120
598454,48074,-81697404,32017803,3380
610942,53918,-81118375,31994448,6459
610974,55948,-81118135,32003508,7556
611070,55952,-81107746,31994244,7558
611086,55950,-81107505,32003303,7557
611094,53908,-81117896,32012567,6454
611118,55946,-81107264,32012362,7555
611142,53904,-81133247,32035517,6452
611158,53906,-81117416,32030682,6453
612176,55527,-81086487,31993831,7333
612192,54626,-81086001,32011950,6835
612264,53120,-81070909,31979932,6040
612272,53119,-81070420,31998049,6039
612280,55525,-81086244,32002891,7332
612352,52678,-81096148,32030271,5804
612368,54622,-81096390,32021214,6833
612392,50217,-81096632,32012157,4508
611517,55936,-81117176,32039740,7550
611533,55942,-81117656,32021625,7553
611589,55944,-81107023,32021420,7554
611605,55940,-81106782,32030477,7552
611629,55938,-81106541,32039535,7551
611677,53117,-81097116,31994038,6038
611685,55523,-81096874,32003097,7331
606449,50702,-81039766,31952127,4765
606457,50220,-80997270,31951275,4510
606465,48969,-80977532,31896492,3852
606473,48596,-80851139,31857589,3655
606505,50476,-81251356,31992401,4646
606601,49479,-81250450,32028636,4121
606633,50478,-81208838,31991623,4647
606657,51451,-81207916,32027857,5158
606673,51447,-81249543,32064871,5156
607715,49481,-81165382,32027063,4122
607771,53914,-81155932,31981570,6457
607803,53912,-81155460,31999687,6456
607835,53916,-81134199,31999283,6458
607843,51457,-81133723,32017401,5161
609804,48589,-81245000,32246048,3651
609828,50212,-81225047,32191304,4505
609876,50695,-81205142,32136562,4761
595684,53256,-81626999,31826468,6111
595716,48078,-81595355,31816922,3382
595748,47771,-81576829,31689765,3225
595764,49043,-81575284,31762237,3890
595820,50474,-81552918,31816262,4645
595844,50832,-81637045,31853805,4833
595876,48735,-81657149,31908476,3729
597644,47528,-81403958,31831949,3093
597652,49470,-81508881,31888059,4116
597668,51435,-81508080,31924295,5150
597692,51437,-81465592,31923604,5151
597740,51439,-81466411,31887368,5152
597780,48080,-81400582,31976891,3383
599441,47939,-81567523,32124605,3310
599497,49271,-81565963,32197080,4010
599657,47935,-81691576,32307709,3308
599665,54519,-81786097,32390622,6778
601984,49273,-81480730,32195724,4011
602112,48964,-81395499,32194309,3848
602144,49473,-81398891,32049364,4118
605768,48593,-81093133,31944114,3653
605784,52217,-81071886,31943699,5563
605856,52213,-81092649,31962231,5561
605920,50699,-81092164,31980347,4763
606016,52215,-81071398,31961816,5562
606024,47718,-81064433,31825729,3197
606040,48970,-80979559,31824029,3853
606048,48968,-81062473,31898195,3851
605165,51462,-81135628,31944932,5164
605173,52435,-81156403,31963454,5679
605237,53922,-81135152,31963050,6461
605293,51461,-81134676,31981166,5163
605301,53925,-81114380,31944525,6463
605317,53924,-81113900,31962642,6462
605333,53920,-81113420,31980758,6460
617273,54536,-81026408,32051558,6787
617289,54534,-81025909,32069675,6786
617337,52033,-81119012,32171192,5464
617361,52031,-81118051,32207427,5463
617417,50687,-81244089,32282283,4757
617481,50691,-81202362,32245267,4759
617489,50689,-81201434,32281502,4758
614115,55927,-81105576,32075771,7545
614227,52039,-81131815,32089868,5467
610363,52035,-81162557,32135767,5465
610419,52037,-81119973,32134958,5466
610435,50214,-81161614,32172001,4506
610523,52029,-81160670,32208237,5462
608391,50216,-81174379,32090674,4507
608407,52672,-81173910,32108791,5801
608423,51453,-81164441,32063297,5159
608495,51455,-81138208,32049207,5160
608543,54822,-81137969,32058266,6941
608591,53900,-81137731,32067326,6449
612793,54624,-81085758,32021008,6834
612833,55294,-81085515,32030065,7201
612841,55290,-81095906,32039330,7199
612889,52682,-81069931,32016166,5806
612929,55292,-81085272,32039123,7200
612953,52680,-81069441,32034282,5805
612969,54530,-81074393,32047974,6784
612985,54826,-81127571,32049003,6943
613017,54824,-81127333,32058063,6942
613057,55924,-81127094,32067122,7543
607116,48591,-81248636,32101107,3652
607180,51449,-81206992,32064091,5157
607220,50697,-81206067,32100327,4762
607252,51459,-81177188,31981970,5162
607292,53910,-81176720,32000088,6455
608974,55922,-81137494,32076383,7541
609046,52676,-81153097,32090273,5803
609078,52674,-81152624,32108391,5802
609182,54520,-81131338,32107986,6779
609214,50693,-81247728,32137341,4760
615319,54526,-81095180,32066508,6782
615407,56263,-81094938,32075566,7727
615423,56268,-81074151,32057025,7730
615511,56269,-81074148,32057034,7730
616597,53124,-81027902,31997208,6042
616613,52045,-81048667,32015748,5470
616669,54538,-81048174,32033864,6788
616685,52043,-81047680,32051981,5469
616701,54542,-81027404,32015325,6790
616717,54540,-81026906,32033441,6789
616773,56272,-81063757,32047766,7732
616789,56270,-81063512,32056825,7731
616853,54532,-81047186,32070098,6785
614724,54524,-81110534,32089460,6781
614820,54522,-81110053,32107577,6780
614860,52041,-81095664,32048389,5468
614868,54940,-81095422,32057448,7007
614908,54944,-81085028,32048182,7009
614940,54942,-81084785,32057241,7008
614948,56267,-81084542,32066301,7729
613449,55923,-81126854,32076180,7542
613473,53903,-81116936,32048799,6451
613505,55931,-81116696,32057859,7547
613521,55935,-81106300,32048595,7549
613553,55933,-81106059,32057654,7548
613601,53901,-81116456,32066918,6450
613641,55925,-81116216,32075976,7544
613689,55929,-81105818,32066714,7546
1106664,49959,-83879209,34892756,4372
1106736,49957,-83879525,34965169,4371
1106792,48438,-83791321,34892986,3572
1106824,49983,-83791564,34965399,4385
1105409,49974,-83878265,34675496,4380
1105473,47881,-83790355,34603298,3281
1105513,49185,-83790596,34675725,3965
